x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21,x22,y22,z22,x23,y23,z23,x24,y24,z24,x25,y25,z25,x26,y26,z26,x27,y27,z27,x28,y28,z28,x29,y29,z29,x30,y30,z30,x31,y31,z31,x32,y32,z32
0.2854,0.51689,-0.66372,0.32327,0.45042,-0.64882,0.34228,0.45334,-0.64847,0.36454,0.45701,-0.64817,0.29452,0.44663,-0.5866,0.28857,0.44605,-0.58557,0.2823,0.44574,-0.58592,0.43409,0.49609,-0.49893,0.29428,0.48057,-0.18819,0.31523,0.58899,-0.61097,0.27897,0.5852,-0.52347,0.65116,0.82684,-0.35396,0.16709,0.8926,-0.02534,0.9882,0.98416,-0.84961,0.12497,1.37591,0.23036,0.85738,0.63036,-1.11091,0.04185,1.69491,-0.0522,0.81543,0.49528,-1.19208,0.00365,1.80918,-0.07217,0.76964,0.49542,-1.02418,0.03127,1.81587,-0.19567,0.76292,0.56347,-1.05427,0.05639,1.77583,-0.12006,0.60165,1.66262,-0.13391,0.29503,1.69061,0.1408,0.60031,2.34775,-0.27708,0.29787,2.33116,0.27767,0.58178,2.94093,0.25469,0.29213,2.91993,0.68773,0.59147,3.0404,0.27951,0.29397,3.02484,0.71216,0.53089,3.12835,-0.30165,0.31027,3.10753,0.13527
0.26607,0.48725,-0.58124,0.2984,0.42834,-0.58575,0.31334,0.42977,-0.58536,0.33161,0.43178,-0.58504,0.28103,0.42655,-0.51167,0.28008,0.42612,-0.51074,0.27827,0.42549,-0.51112,0.40813,0.47677,-0.49978,0.31005,0.467,-0.14969,0.29629,0.55785,-0.55384,0.27068,0.55667,-0.45138,0.66136,0.83163,-0.36874,0.17734,0.88973,0.00126,0.9891,0.98691,-0.81169,0.14669,1.38424,0.32529,0.85856,0.64663,-0.97093,0.04594,1.70145,0.06669,0.81658,0.5106,-1.05031,0.00423,1.81298,0.04979,0.7723,0.50596,-0.90432,0.03273,1.81546,-0.07516,0.76447,0.56888,-0.92147,0.0579,1.7756,-0.00176,0.60292,1.66593,-0.15571,0.29611,1.6894,0.16287,0.60034,2.35116,-0.23883,0.29766,2.33302,0.28496,0.5863,2.94378,0.2748,0.2914,2.924,0.69071,0.59868,3.04148,0.31878,0.2924,3.02516,0.71724,0.53256,3.12786,-0.16655,0.31175,3.11055,0.21275
0.2663,0.47483,-0.55445,0.29676,0.4208,-0.55849,0.31067,0.42286,-0.55811,0.32709,0.42562,-0.55784,0.28073,0.41829,-0.48667,0.28033,0.41791,-0.48571,0.27877,0.41729,-0.48615,0.40096,0.4731,-0.48345,0.32229,0.46258,-0.12309,0.29839,0.55011,-0.52323,0.27291,0.54945,-0.42323,0.67487,0.84557,-0.36084,0.18253,0.89417,0.01635,1.04614,1.05961,-0.7756,0.16918,1.41337,0.30018,0.86691,0.65895,-0.93137,0.06064,1.74015,-0.02983,0.82047,0.51506,-1.00665,0.01475,1.84986,-0.05983,0.77861,0.50824,-0.85798,0.03699,1.84714,-0.18738,0.77049,0.57554,-0.88109,0.0647,1.80782,-0.10045,0.6168,1.67373,-0.16991,0.30951,1.69609,0.1768,0.62082,2.36128,-0.2198,0.31555,2.34172,0.2659,0.62181,2.95083,0.34196,0.31819,2.93368,0.68405,0.63608,3.04501,0.37846,0.32102,3.03075,0.71149,0.56952,3.13109,-0.16181,0.33374,3.11912,0.16618
0.27759,0.4779,-0.62198,0.30989,0.42385,-0.61601,0.32531,0.42706,-0.61562,0.34094,0.43091,-0.61529,0.28488,0.41906,-0.55539,0.28189,0.4198,-0.55431,0.27904,0.42011,-0.55472,0.40379,0.47851,-0.48757,0.32005,0.46361,-0.17869,0.31019,0.55151,-0.57109,0.27565,0.55228,-0.48617,0.68343,0.85611,-0.35955,0.1816,0.89417,-0.03186,1.029,1.05694,-0.76114,0.1614,1.41194,0.23984,0.88601,0.70688,-0.98323,0.06326,1.73564,0.00344,0.85442,0.53602,-1.05935,0.01854,1.84852,-0.01664,0.80418,0.53741,-0.91194,0.03882,1.84676,-0.13765,0.79315,0.62273,-0.93937,0.06749,1.8061,-0.06298,0.61652,1.67956,-0.16099,0.30732,1.69532,0.16787,0.62035,2.36751,-0.25236,0.31537,2.34362,0.12419,0.61899,2.9585,0.31347,0.31631,2.93782,0.50104,0.63241,3.05256,0.33983,0.31863,3.03737,0.5211,0.5672,3.14181,-0.24365,0.33367,3.12254,-0.0768
0.28626,0.50466,-0.66718,0.32863,0.43999,-0.64847,0.35169,0.44284,-0.64811,0.37461,0.44673,-0.64776,0.29159,0.43377,-0.5986,0.28684,0.43291,-0.59756,0.28252,0.43154,-0.59789,0.42927,0.48856,-0.4908,0.31794,0.46566,-0.21341,0.32948,0.57545,-0.60062,0.28115,0.57152,-0.52873,0.68538,0.85548,-0.35519,0.18584,0.8929,-0.0491,1.05353,1.10316,-0.74386,0.15937,1.39895,0.22818,0.8927,0.70622,-0.91508,0.06262,1.72195,0.01217,0.85481,0.53348,-0.982,0.01548,1.82951,-0.00047,0.8058,0.52028,-0.81937,0.03536,1.82661,-0.11849,0.79993,0.59509,-0.86249,0.06629,1.79157,-0.05156,0.61654,1.67886,-0.15684,0.30786,1.69409,0.16404,0.61941,2.3661,-0.23609,0.31441,2.34283,0.2477,0.61696,2.95738,0.33709,0.31605,2.93666,0.7759,0.62957,3.04914,0.36402,0.31759,3.03375,0.81499,0.56558,3.14067,-0.21443,0.32883,3.12226,0.23765
0.32233,0.51692,-0.71672,0.36453,0.44949,-0.68184,0.38829,0.45311,-0.68132,0.40931,0.45838,-0.68109,0.31149,0.4409,-0.65705,0.30044,0.43926,-0.65557,0.29192,0.43777,-0.65576,0.45108,0.49709,-0.45819,0.3178,0.46848,-0.25268,0.36632,0.58829,-0.60223,0.29954,0.58146,-0.56753,0.68411,0.85481,-0.27686,0.1761,0.89288,-0.05856,1.00551,1.05365,-0.61867,0.15652,1.37288,0.2368,0.8932,0.80015,-0.89685,0.06859,1.71375,0.08076,0.85797,0.63646,-0.97283,0.02496,1.82477,0.0775,0.80175,0.61913,-0.82951,0.04663,1.81938,-0.02626,0.79526,0.71535,-0.85769,0.07768,1.78299,0.027,0.61591,1.66589,-0.15199,0.30683,1.6777,0.15916,0.61514,2.36248,-0.28177,0.30532,2.33922,0.24104,0.60029,2.95274,0.24937,0.29798,2.9316,0.73148,0.60876,3.04073,0.26907,0.2988,3.02466,0.76436,0.54575,3.14031,-0.34848,0.315,3.12175,0.13787
0.33908,0.5171,-0.75351,0.38026,0.44998,-0.70886,0.40315,0.45366,-0.70833,0.42255,0.45889,-0.70825,0.32337,0.44151,-0.69127,0.30926,0.43991,-0.6898,0.29781,0.43857,-0.68997,0.4608,0.49857,-0.44638,0.31552,0.46919,-0.28483,0.3811,0.58942,-0.62628,0.31099,0.58256,-0.60566,0.67365,0.85352,-0.26897,0.17151,0.89113,-0.0602,0.98434,1.0403,-0.59153,0.14895,1.36122,0.27661,0.8899,0.78048,-0.83686,0.0657,1.68851,0.20138,0.85655,0.61814,-0.91415,0.02128,1.79676,0.20543,0.79558,0.60578,-0.77369,0.04404,1.79387,0.09507,0.79018,0.70123,-0.798,0.07486,1.75727,0.14717,0.6093,1.66281,-0.14914,0.29912,1.67177,0.15628,0.60393,2.36128,-0.29248,0.29501,2.3361,0.22562,0.58361,2.95209,0.22936,0.28145,2.92991,0.65693,0.59094,3.03854,0.25077,0.27962,3.02308,0.68422,0.52795,3.13956,-0.35285,0.30251,3.12058,0.07148
0.34494,0.5174,-0.76187,0.38428,0.45076,-0.71397,0.40642,0.45452,-0.71344,0.42554,0.45982,-0.71327,0.3282,0.44204,-0.6984,0.31344,0.44033,-0.69698,0.3011,0.4389,-0.69718,0.46281,0.4998,-0.42702,0.31377,0.46975,-0.29443,0.38568,0.58967,-0.62818,0.31595,0.58268,-0.61593,0.66595,0.85106,-0.24887,0.16364,0.88759,-0.06334,0.9818,1.03369,-0.64114,0.1229,1.3388,0.18582,0.87586,0.77234,-0.94127,0.04703,1.66233,-0.00641,0.83418,0.61187,-1.03228,0.0028,1.77482,-0.02191,0.76842,0.60492,-0.88084,0.02915,1.76918,-0.11156,0.77076,0.69839,-0.90552,0.05879,1.73188,-0.05729,0.59756,1.6541,-0.141,0.28031,1.65729,0.14885,0.581,2.3548,-0.32035,0.26406,2.32829,0.22413,0.5511,2.94795,0.16558,0.24498,2.92305,0.64475,0.55672,3.0359,0.18276,0.24259,3.01821,0.66958,0.49231,3.13874,-0.43498,0.26873,3.11849,0.05118
0.3468,0.51807,-0.75653,0.38651,0.45146,-0.70799,0.40837,0.45527,-0.70748,0.42733,0.46061,-0.70721,0.33052,0.4424,-0.69734,0.31551,0.44054,-0.69596,0.30293,0.43901,-0.69616,0.464,0.501,-0.40484,0.3131,0.47011,-0.29589,0.38601,0.59061,-0.62682,0.31675,0.58335,-0.61298,0.65503,0.84937,-0.20493,0.15547,0.88724,-0.08476,0.94317,1.01684,-0.58565,0.11847,1.32325,0.109,0.87989,0.8145,-0.95747,0.04724,1.66007,-0.11832,0.83506,0.64218,-1.05008,0.00321,1.77359,-0.14489,0.78495,0.66199,-0.90487,0.03147,1.76644,-0.23742,0.77246,0.72341,-0.92404,0.06189,1.72903,-0.17018,0.59563,1.65061,-0.13511,0.27987,1.65607,0.14286,0.57771,2.35085,-0.30081,0.26774,2.32718,0.21324,0.55137,2.94276,0.22433,0.25233,2.9222,0.6511,0.5572,3.02946,0.24362,0.2505,3.01675,0.67854,0.49289,3.13577,-0.36309,0.27543,3.11653,0.06199
0.34701,0.51879,-0.71132,0.38665,0.45161,-0.67245,0.40854,0.45534,-0.67196,0.4277,0.46063,-0.6716,0.331,0.44295,-0.65498,0.31592,0.44118,-0.65375,0.30334,0.43972,-0.65402,0.46547,0.501,-0.38757,0.31202,0.47038,-0.268,0.38631,0.59148,-0.59697,0.31726,0.58513,-0.56922,0.65522,0.84863,-0.19766,0.15583,0.88727,-0.08292,0.94726,1.01601,-0.5968,0.11847,1.32392,0.09197,0.87701,0.83458,-0.96369,0.04761,1.6612,-0.17273,0.83409,0.67863,-1.05168,0.00383,1.7776,-0.20105,0.78546,0.71932,-0.91025,0.03333,1.76749,-0.29136,0.77127,0.77007,-0.92957,0.0654,1.73024,-0.22399,0.59747,1.65086,-0.13315,0.28112,1.65632,0.14073,0.57914,2.35075,-0.26206,0.27181,2.32722,0.21632,0.55407,2.94175,0.24791,0.25877,2.92081,0.66086,0.56059,3.02788,0.26763,0.25768,3.0138,0.68893,0.49759,3.13558,-0.33282,0.28153,3.11608,0.06512
0.34782,0.52108,-0.70788,0.38747,0.45238,-0.66841,0.40934,0.4561,-0.6679,0.42851,0.46157,-0.66748,0.33162,0.4437,-0.65351,0.31636,0.44178,-0.6523,0.30364,0.44029,-0.65258,0.46656,0.50199,-0.378,0.31059,0.47062,-0.27577,0.38683,0.59441,-0.59573,0.31758,0.58803,-0.57116,0.65462,0.84841,-0.17927,0.15356,0.88714,-0.12247,0.94057,1.0081,-0.57097,0.11458,1.32088,0.02331,0.88195,0.82806,-0.9467,0.04804,1.66377,-0.21982,0.83599,0.67579,-1.03204,0.0052,1.77912,-0.24639,0.79064,0.70245,-0.8913,0.0372,1.77011,-0.33022,0.77124,0.76979,-0.91373,0.0693,1.73265,-0.26812,0.5972,1.65104,-0.12004,0.27907,1.65693,0.12757,0.57997,2.35071,-0.23311,0.27342,2.32774,0.15185,0.55748,2.9416,0.2629,0.26111,2.92079,0.55766,0.56406,3.02836,0.27783,0.26078,3.01406,0.58258,0.50195,3.13662,-0.3065,0.29132,3.11596,-0.02531
0.34707,0.52375,-0.70931,0.38676,0.4552,-0.67077,0.40853,0.45882,-0.67061,0.42785,0.46445,-0.67058,0.33165,0.44636,-0.65663,0.31662,0.44406,-0.65551,0.30414,0.44228,-0.65586,0.46639,0.50326,-0.38848,0.30996,0.47085,-0.26624,0.38591,0.59587,-0.60321,0.31741,0.58895,-0.57308,0.65068,0.84055,-0.19327,0.15389,0.88607,-0.11324,0.91909,1.00441,-0.52679,0.11501,1.30216,-0.10427,0.88153,1.13411,-0.97408,0.05101,1.65668,-0.68517,0.86605,1.1366,-1.08656,0.00743,1.77544,-0.7768,0.81561,1.10492,-1.02431,0.04478,1.76677,-0.86798,0.79466,1.11581,-0.97354,0.07586,1.72658,-0.74551,0.59455,1.64801,-0.12106,0.27839,1.65615,0.1285,0.57948,2.32855,-0.21635,0.27459,2.32401,0.2612,0.55917,2.91265,0.29094,0.26487,2.90687,0.70632,0.56885,2.99996,0.30874,0.26306,2.99569,0.7361,0.50371,3.10578,-0.28387,0.30586,3.10337,0.1315
0.34723,0.52464,-0.72244,0.38729,0.45614,-0.68352,0.40918,0.45999,-0.68361,0.42833,0.46599,-0.68372,0.332,0.44725,-0.67153,0.3169,0.44496,-0.67044,0.30443,0.4432,-0.67077,0.46644,0.50464,-0.39561,0.30988,0.47247,-0.27491,0.38605,0.59724,-0.60494,0.31749,0.59104,-0.57979,0.65004,0.84034,-0.20079,0.15416,0.8882,-0.11525,0.913,1.00552,-0.46545,0.11624,1.30707,-0.11056,0.8822,1.20682,-0.93245,0.06468,1.66246,-0.67119,0.8891,1.22739,-1.03702,0.02387,1.78585,-0.75902,0.84015,1.19745,-1.00308,0.06201,1.7736,-0.84875,0.81547,1.20127,-0.94004,0.09189,1.72925,-0.72903,0.59287,1.64878,-0.11875,0.27658,1.65857,0.1259,0.57983,2.32454,-0.20743,0.2752,2.32548,0.31037,0.56104,2.90796,0.31152,0.26873,2.90651,0.82416,0.57138,2.9973,0.32927,0.26721,2.99515,0.85896,0.5065,3.1003,-0.26924,0.31191,3.10317,0.25379
0.34705,0.5236,-0.68528,0.38673,0.45515,-0.6438,0.40852,0.45894,-0.64338,0.42769,0.46487,-0.64318,0.33186,0.44712,-0.6297,0.31687,0.44506,-0.62869,0.3044,0.44329,-0.62885,0.46615,0.50459,-0.35149,0.30817,0.47332,-0.25401,0.38621,0.59719,-0.57345,0.31778,0.59112,-0.54937,0.64927,0.83943,-0.17343,0.14976,0.89265,-0.09336,0.92078,1.00614,-0.51623,0.07158,1.31027,-0.14233,0.87692,0.91498,-0.93984,-0.03717,1.42415,-0.66603,0.85859,0.74793,-1.02239,-0.08901,1.45983,-0.72498,0.79471,0.76947,-0.91507,-0.06322,1.42146,-0.77362,0.77384,0.85931,-0.92137,-0.02664,1.41677,-0.70959,0.59198,1.66147,-0.11362,0.27251,1.67306,0.12074,0.58027,2.34064,-0.12753,0.27458,2.33632,0.29338,0.56262,2.92345,0.41117,0.26978,2.91793,0.77608,0.57265,3.01331,0.43155,0.26834,3.00843,0.81643,0.516,3.11662,-0.12095,0.31224,3.1155,0.216
0.34646,0.52353,-0.77659,0.38665,0.45451,-0.71952,0.40825,0.45805,-0.71899,0.42739,0.46366,-0.71838,0.33177,0.44716,-0.69489,0.31679,0.44526,-0.69406,0.30419,0.444,-0.69417,0.46596,0.50411,-0.36268,0.30802,0.47368,-0.2546,0.38601,0.59768,-0.65564,0.31723,0.59265,-0.61722,0.6494,0.83864,-0.18796,0.15793,0.89267,-0.08982,0.93056,1.00955,-0.77515,-0.01358,1.20959,-0.60224,0.87074,0.80032,-1.16354,-0.01567,0.79735,-1.2966,0.83897,0.61343,-1.24982,-0.06864,0.64417,-1.43053,0.76575,0.61001,-1.09147,0.01502,0.59948,-1.31812,0.76052,0.70246,-1.12352,0.0365,0.69202,-1.29613,0.59207,1.6637,-0.12586,0.26989,1.67941,0.13314,0.57992,2.33953,-0.18291,0.27201,2.34403,0.45242,0.56431,2.92351,0.31668,0.26982,2.92506,1.02275,0.57542,3.01354,0.33011,0.26708,3.01404,1.06809,0.52478,3.11683,-0.31619,0.31097,3.12212,0.42809
0.34648,0.52238,-0.80967,0.38697,0.45358,-0.76041,0.40857,0.45736,-0.76008,0.42752,0.46315,-0.75979,0.3316,0.44571,-0.74203,0.31662,0.44397,-0.74106,0.30322,0.44294,-0.74127,0.46635,0.50382,-0.44004,0.30442,0.47366,-0.3417,0.38656,0.59723,-0.69539,0.31674,0.59137,-0.66459,0.64947,0.83648,-0.24408,0.15104,0.89466,-0.18519,0.92847,1.02165,-0.51001,0.00458,1.31372,-0.36106,0.87328,1.35282,-0.94692,0.03064,1.52509,-1.12291,0.87893,1.40899,-1.05092,-0.01032,1.62598,-1.25471,0.81955,1.39269,-1.03682,0.05236,1.58481,-1.31299,0.79809,1.38438,-0.95303,0.07624,1.54788,-1.17413,0.59192,1.66074,-0.11223,0.26598,1.67905,0.11979,0.58172,2.33562,-0.0541,0.27226,2.34362,0.43045,0.57539,2.91863,0.64289,0.27237,2.91804,1.14537,0.58874,3.01212,0.67547,0.26781,3.00844,1.20281,0.52606,3.11547,0.06201,0.32928,3.12194,0.57696
0.34628,0.52154,-0.93143,0.3873,0.45329,-0.88369,0.4089,0.4572,-0.88302,0.42772,0.46305,-0.88258,0.33149,0.44546,-0.85924,0.31653,0.44391,-0.85814,0.30306,0.44303,-0.85796,0.46676,0.50379,-0.5367,0.30365,0.47441,-0.40518,0.38655,0.59618,-0.80263,0.31666,0.59062,-0.76598,0.6473,0.83588,-0.32418,0.15052,0.8947,-0.16829,0.93749,1.02001,-0.85801,0.01942,1.30978,-0.31861,0.86473,0.87853,-1.35317,0.03869,1.30269,-0.88702,0.8437,0.73636,-1.45379,0.02042,1.30156,-0.96152,0.77776,0.72022,-1.29348,0.06093,1.26026,-0.96076,0.76493,0.83954,-1.30891,0.08342,1.27339,-0.9067,0.58915,1.6583,-0.12787,0.26117,1.67605,0.13595,0.57478,2.33567,-0.09385,0.25731,2.34331,0.61992,0.56734,2.92283,0.54664,0.25848,2.9194,1.42008,0.57843,3.01812,0.57556,0.2546,3.01136,1.48834,0.51919,3.12045,-0.07088,0.30428,3.12383,0.8207
0.34838,0.52096,-0.86813,0.38995,0.45273,-0.8241,0.4114,0.45673,-0.8236,0.42961,0.46269,-0.82326,0.33286,0.44511,-0.80043,0.31735,0.4437,-0.79933,0.30348,0.44304,-0.79934,0.46847,0.50336,-0.50291,0.30357,0.47449,-0.39624,0.38985,0.59497,-0.7496,0.31803,0.58982,-0.71654,0.64832,0.83722,-0.30216,0.15062,0.89382,-0.17988,0.95491,1.01984,-0.75825,0.02229,1.31465,-0.12957,0.86857,0.80426,-1.2159,0.03798,1.483,-0.45391,0.8398,0.62871,-1.30552,0.01542,1.56617,-0.48622,0.7697,0.62555,-1.18812,0.0523,1.5255,-0.55555,0.76181,0.73052,-1.22941,0.07517,1.50174,-0.49944,0.58925,1.65821,-0.12265,0.26192,1.67452,0.13097,0.57508,2.34095,-0.10869,0.25666,2.34268,0.36167,0.56455,2.93187,0.50742,0.25536,2.92087,0.91839,0.57419,3.02864,0.5262,0.25172,3.01791,0.95998,0.51398,3.13255,-0.11509,0.29324,3.12393,0.33344
0.34859,0.52081,-0.79904,0.39012,0.45273,-0.75387,0.41169,0.45675,-0.75298,0.42992,0.46272,-0.75235,0.33276,0.44506,-0.74628,0.3173,0.44368,-0.74488,0.30318,0.44309,-0.74478,0.46838,0.50334,-0.46248,0.3018,0.47462,-0.37404,0.38995,0.59477,-0.69404,0.31809,0.58935,-0.68393,0.64642,0.83721,-0.27891,0.14915,0.89351,-0.17037,0.95866,1.01989,-0.59463,0.04317,1.3254,0.13542,0.86867,0.78557,-0.82686,0.03383,1.63367,0.08362,0.8361,0.61706,-0.89872,-0.00041,1.74365,0.09325,0.76425,0.62087,-0.73422,0.03024,1.73239,-0.00781,0.7569,0.71702,-0.78369,0.05822,1.69523,0.03194,0.58868,1.65834,-0.11416,0.26162,1.67477,0.12242,0.57537,2.35004,-0.11822,0.25837,2.34273,0.25573,0.56486,2.93924,0.47015,0.26315,2.92221,0.79278,0.57494,3.03606,0.49268,0.26161,3.0221,0.83279,0.51759,3.14017,-0.10391,0.29598,3.12369,0.23085
0.34897,0.5223,-0.69744,0.39168,0.45619,-0.65536,0.41327,0.46078,-0.65479,0.43134,0.46743,-0.65427,0.33336,0.44608,-0.64489,0.31748,0.44395,-0.64369,0.30323,0.44314,-0.64392,0.46863,0.50445,-0.37993,0.30092,0.47441,-0.30994,0.38981,0.59521,-0.59606,0.31761,0.58912,-0.58013,0.64656,0.83878,-0.18905,0.14501,0.89391,-0.16443,0.95777,1.0194,-0.55783,0.05927,1.32627,0.04346,0.88033,0.81596,-0.91578,0.03726,1.68393,-0.12867,0.84928,0.80345,-0.99751,0.00067,1.80303,-0.14028,0.79441,0.75938,-0.85454,0.03117,1.79406,-0.21375,0.766,0.74793,-0.88007,0.05996,1.75408,-0.1714,0.58857,1.65859,-0.10358,0.26153,1.67481,0.11159,0.57432,2.35263,-0.12893,0.25898,2.34346,0.21635,0.56509,2.9427,0.44016,0.26396,2.92269,0.74697,0.57474,3.03914,0.46084,0.26224,3.02194,0.78588,0.51664,3.14094,-0.11267,0.30173,3.12345,0.18538
0.3492,0.52238,-0.71126,0.39303,0.45708,-0.67374,0.41457,0.46182,-0.67323,0.43235,0.46861,-0.67274,0.334,0.44655,-0.65573,0.31792,0.44414,-0.65462,0.30357,0.44318,-0.65483,0.46904,0.50518,-0.39263,0.30094,0.4744,-0.31721,0.39019,0.59512,-0.60904,0.31757,0.58858,-0.58126,0.64622,0.84127,-0.20212,0.14129,0.8939,-0.16305,0.96215,1.0227,-0.57467,0.06217,1.33535,0.10956,0.87629,0.80804,-0.96333,0.02775,1.67107,-0.01783,0.83472,0.69059,-1.03518,-0.01301,1.77897,-0.01815,0.77551,0.69223,-0.88943,0.01846,1.76868,-0.09139,0.75414,0.75363,-0.90824,0.04697,1.73364,-0.05838,0.58499,1.66317,-0.10393,0.25717,1.67623,0.11211,0.56951,2.36423,-0.21553,0.25592,2.34657,0.21852,0.55369,2.95194,0.35653,0.25314,2.92557,0.85089,0.56067,3.05063,0.38136,0.25047,3.02654,0.89728,0.50273,3.14873,-0.21327,0.28245,3.12528,0.28265
0.34999,0.52241,-0.71301,0.3938,0.45709,-0.68495,0.41519,0.46183,-0.68452,0.4328,0.4686,-0.68413,0.3347,0.44664,-0.65939,0.31835,0.44422,-0.6582,0.30378,0.4433,-0.6583,0.46942,0.50539,-0.39612,0.30051,0.4746,-0.33827,0.39065,0.59523,-0.6107,0.31782,0.58858,-0.60533,0.64628,0.84443,-0.208,0.14015,0.89743,-0.1911,0.96283,1.02423,-0.58271,0.07918,1.36371,0.04198,0.8762,0.79531,-0.97482,0.02826,1.70385,-0.18322,0.835,0.63382,-1.05337,-0.0139,1.8119,-0.20103,0.76864,0.64353,-0.89941,0.01723,1.80481,-0.28644,0.75698,0.71841,-0.92744,0.04733,1.76813,-0.23223,0.58801,1.66508,-0.10111,0.25755,1.67855,0.10941,0.57332,2.37463,-0.14567,0.25955,2.35105,0.24877,0.55437,2.96161,0.51854,0.25447,2.93487,0.86939,0.56119,3.06196,0.55258,0.25199,3.04128,0.91976,0.50358,3.16141,-0.0185,0.28499,3.13345,0.30973
0.35133,0.52241,-0.84856,0.39504,0.45715,-0.8017,0.41605,0.46186,-0.80076,0.43329,0.46857,-0.80028,0.3362,0.44692,-0.78706,0.31955,0.44452,-0.78577,0.30474,0.44366,-0.78573,0.46945,0.50539,-0.47655,0.30064,0.475,-0.40492,0.39174,0.59523,-0.73132,0.31881,0.58851,-0.71402,0.64215,0.84169,-0.30445,0.14029,0.89739,-0.18679,0.95841,1.01686,-0.68399,0.07572,1.3598,0.14196,0.85696,0.77887,-1.01923,0.02928,1.66586,0.06843,0.81597,0.58928,-1.1081,-0.00994,1.76446,0.07998,0.7418,0.60852,-0.9048,0.02171,1.75376,-0.00199,0.73722,0.69933,-0.96054,0.04836,1.72218,0.02541,0.58749,1.66479,-0.12106,0.25662,1.67844,0.12939,0.57352,2.37304,-0.09969,0.25504,2.35091,0.56388,0.55557,2.96027,0.6542,0.25251,2.9343,1.45565,0.56189,3.05988,0.69763,0.25113,3.04012,1.53408,0.50542,3.1602,0.07578,0.28248,3.13299,0.88321
0.35291,0.52221,-0.83093,0.39633,0.45714,-0.78433,0.41702,0.46186,-0.78347,0.43406,0.46858,-0.78297,0.33769,0.44693,-0.76967,0.32079,0.44455,-0.76841,0.30578,0.4437,-0.7684,0.47038,0.50541,-0.47131,0.30074,0.47506,-0.3986,0.39315,0.59449,-0.71733,0.31952,0.5874,-0.69915,0.64066,0.83781,-0.29844,0.14039,0.89776,-0.17469,0.93741,1.00685,-0.70406,0.08769,1.35706,0.10238,0.85726,0.79083,-1.18597,0.03503,1.66435,0.01451,0.81751,0.66008,-1.2967,-0.00548,1.76716,0.01024,0.74635,0.74061,-1.1337,0.0248,1.75574,-0.03619,0.74022,0.75582,-1.14641,0.05193,1.72263,-0.03289,0.58749,1.65751,-0.12705,0.25709,1.67181,0.13496,0.57156,2.36512,-0.0909,0.2559,2.3459,0.47769,0.55617,2.95523,0.62021,0.2532,2.92895,1.2415,0.56289,3.05223,0.65868,0.25073,3.02871,1.30572,0.50554,3.1553,0.0359,0.28723,3.13031,0.65332
0.35333,0.52139,-0.88327,0.39741,0.45632,-0.8384,0.41788,0.4613,-0.83736,0.4349,0.46816,-0.83671,0.33862,0.44605,-0.82162,0.32139,0.44391,-0.8206,0.30615,0.44328,-0.82044,0.47148,0.50541,-0.51983,0.30072,0.47504,-0.43277,0.39339,0.59441,-0.76436,0.31954,0.5871,-0.74089,0.64082,0.83775,-0.3167,0.14181,0.88715,-0.19312,0.9501,1.02435,-0.74746,0.03923,1.30618,-0.05726,0.85954,0.7747,-1.13969,0.0348,1.53546,-0.32803,0.81907,0.61049,-1.23508,0.00103,1.62151,-0.34508,0.74928,0.62919,-1.06818,0.03999,1.59416,-0.37332,0.74218,0.71095,-1.09311,0.06053,1.57361,-0.35945,0.58442,1.65726,-0.12438,0.2526,1.66965,0.13235,0.56459,2.36477,-0.04758,0.23909,2.34397,0.51561,0.54772,2.95502,0.60313,0.23553,2.92884,1.26228,0.55508,3.05239,0.63807,0.2322,3.02889,1.32742,0.49461,3.15814,0.02616,0.27412,3.13136,0.6869
0.35296,0.52143,-0.89711,0.39717,0.45635,-0.84502,0.41771,0.46137,-0.84427,0.43483,0.4683,-0.8439,0.33823,0.44626,-0.8283,0.32095,0.44427,-0.82702,0.30553,0.44383,-0.82695,0.47155,0.50583,-0.50908,0.29965,0.47587,-0.4148,0.39316,0.59483,-0.77402,0.31909,0.58723,-0.74755,0.64067,0.83756,-0.31319,0.14151,0.88403,-0.18667,0.9671,1.01527,-0.81785,0.03522,1.28126,0.11485,0.85985,0.7661,-1.30024,0.03063,1.52859,0.0329,0.81364,0.59634,-1.41558,0.0005,1.62081,0.03706,0.74975,0.6076,-1.23736,0.03996,1.5994,-0.02665,0.7431,0.69834,-1.25379,0.05868,1.57392,-0.00109,0.57575,1.65793,-0.13393,0.25109,1.66933,0.14159,0.55216,2.36442,-0.17324,0.23589,2.34251,0.47227,0.53423,2.95578,0.40018,0.22824,2.92799,1.17088,0.54325,3.0526,0.42549,0.22359,3.02664,1.23053,0.47717,3.15763,-0.23105,0.26699,3.13125,0.66669
